ward_code,ward_name,total_ward_pop,imd_score,income_score,employment_score,education_score,health_score,crime_score,housing_services_score,living_env_score,wider_det_score
E05010656,Chadsmead,2,12851.5,9529,9145,11823,12442.5,12643,29506,26520.5,28013.25
E05010657,Chase Terrace,3,23925.67,21641,19423,16774,20573.666666666668,25054.333333333332,24414,24456.333333333332,24435.17
E05010658,Chasetown,3,15850,13553.333333333334,12423,11424,15650.666666666666,12398.666666666666,28148.333333333332,26895.666666666668,27522
E05010659,Colton & the Ridwares,1,23991,27190,27109,21276,24607,30338,4050,15314,9682
E05010660,Curborough,3,15528,13342.666666666666,11967,11931,12351.333333333334,16428,29505.666666666668,25671,27588.33
E05010661,Fazeley,3,14385.67,13549.666666666666,10634.666666666666,10030,13789.666666666666,21017.666666666668,16583.666666666668,23503,20043.33
E05010662,Hammerwich with Wall,2,28303,29058.5,25570,19981,26708,28408,17791.5,23831.5,20811.5
E05010663,Highfield,2,29249,29320.5,25260.5,27003.5,25158,29266,14189.5,28118,21153.75
E05010664,Leomansley,4,28160.25,23382,24256.25,29842.75,23925.5,24256.5,31056.5,23834,27445.25
E05010665,Little Aston & Stonnall,3,30627.67,30439.333333333332,30938.666666666668,26821.666666666668,31053.333333333332,30712.333333333332,14616.333333333334,25236,19926.17
E05010666,Longdon,1,24041,30876,28328,26004,29071,25400,3810,7494,5652
E05010667,Mease Valley,1,17936,23465,21739,26020,24666,31208,1024,6079,3551.5
E05010668,St John's,3,28240.67,22760,23434,28575.333333333332,27458.333333333332,26901,31785.666666666668,28232.333333333332,30009
E05010669,Shenstone,2,18354,25865,12350.5,21348,16571,25467.5,10791,15367.5,13079.25
E05010670,Stowe,3,18820.33,16306.666666666666,15091.666666666666,14809.333333333334,15116,17642,31806.333333333332,21119.666666666668,26463
E05010671,Summerfield & All Saints,5,18418.2,16176,14914.6,13780,15914.4,21370,24505.4,22894,23699.7
E05010672,Whittington & Streethay,4,26318.5,25719.5,26284,27412.75,24479.5,26440.5,10486.75,19271,14878.88
E05010673,Abbey Hill,2,8901,9230.5,6064.5,6485,6433.5,10749,22053,29578,25815.5
E05010674,Annesley & Kirkby Woodhouse,4,16572,18135.25,13206.25,11099,12418.75,20733,20453.25,20981,20717.12
E05010675,Ashfields,2,21019.5,19930,17826,16962.5,15965,18586.5,29613.5,29390,29501.75
E05010676,Carsic,4,2923.5,3922.25,2253.5,2481,1879.5,3546.5,30419.5,18946,24682.75
E05010677,Sutton Central & New Cross,3,3659.33,5334,3328.3333333333335,5126.333333333333,3295.3333333333335,3213,30707,5478.666666666667,18092.83
E05010678,Hucknall Central,5,13347,12935.2,11123.4,12025.8,12955.2,10445,28280,14698.8,21489.4
E05010679,Hucknall North,7,19713.29,18490.571428571428,17913,17710.428571428572,14198.42857142857,17562.14285714286,28955.428571428572,20994.714285714286,24975.07
E05010680,Hucknall South,5,12445.6,12222,10100.4,9783.2,8886.8,12715.8,25115.6,23400.6,24258.1
E05010681,Hucknall West,6,17829.17,18694.5,15156.5,12642.333333333334,11093.5,21251.666666666668,20424,26609.5,23516.75
E05010682,Huthwaite & Brierley,4,12789.5,13017,9849.25,9717.25,11744.75,15013,26302.25,14872.25,20587.25
E05010683,Jacksdale & Westwood,2,12187.5,12801.5,10702.5,8126,11118,19847,12443,16343,14393
E05010684,Kingsway,2,13061,15101,9566.5,11514.5,9355,13722.5,28857.5,15617.5,22237.5
E05010685,Kirkby Cross & Portland,2,16159.5,15965,13405.5,14215.5,11805,18550,26171.5,13654,19912.75
E05010686,Larwood,2,23140.5,23808,20674.5,17451,16876,19875,27666,26170.5,26918.25
E05010687,Leamington,3,5397.33,6193.666666666667,4589.333333333333,3841,4652.333333333333,5668.666666666667,30034.666666666668,17199.666666666668,23617.17
E05010688,Sutton St Mary's,2,12262,14296,9446,10042.5,6372.5,14791,32599,14882,23740.5
E05010689,Selston,4,14083,16028.5,13113.5,9810.75,11854,16170.25,11843.25,19691.5,15767.38
E05010690,Skegby,5,13669.6,13556.4,10646.4,10206.6,9922.2,15006.2,27224,19333,23278.5
E05010691,Stanton Hill & Teversal,2,10635,11727,7439,9902.5,12198,10582.5,20158,11417,15787.5
E05010692,Greenwood & Summit,5,4965.6,4533,4162.6,4344.2,4118.6,9247.4,24913.8,17445.6,21179.7
E05010693,Sutton Junction & Harlow Wood,2,22234,21136,17815,18630.5,15433.5,25041.5,24413.5,23955.5,24184.5
E05010694,The Dales,2,18316.5,19415.5,15313,13498.5,11018.5,17704.5,32407,17545,24976
E05010695,Underwood,2,20892.5,24268,20928,15874.5,18397,21380.5,11333,15643.5,13488.25
E05010696,Abbey,2,30190.5,28340.5,30872,29672,29899.5,19308,23322,18384,20853
E05010697,Blockley,1,21549,23833,25932,24737,32592,30776,2966,5928,4447
E05010698,Bourton Vale,1,19628,30500,32538,30696,33070,29617,1844,535,1189.5
E05010699,Bourton Village,3,23844.67,21812.666666666668,24520,20241.333333333332,23957.333333333332,22161.333333333332,11170.666666666666,23445.333333333332,17308
E05010700,Campden & Vale,4,23218.75,21560,21975.25,22523,29629.5,25497.75,7260.75,18950.75,13105.75
E05010702,Chesterton,2,23443,23092.5,23519.5,18448,21503.5,22756,22214.5,29749.5,25982
E05010705,Fairford North,2,25638,23476.5,26252,24870.5,30009,31176,6767.5,20484,13625.75
E05010706,Fosseridge,2,19230.5,27584,28981.5,27607,32156.5,28639.5,2079,1355,1717
E05010707,Four Acres,1,27589,21566,21990,19256,25719,31252,24373,33031,28702
E05010708,Grumbolds Ash with Avening,2,18646.5,28463.5,29323.5,26848,32788.5,28259,1743,1224,1483.5
E05010709,Kemble,1,21229,24031,27032,27086,31095,25353,3154,4839,3996.5
E05010710,"Lechlade, Kempsford & Fairford South",4,25350.75,25064.75,27660,25740.25,29713.5,26787.25,6179,21262,13720.5
E05010711,Moreton East,1,21393,16530,18346,17363,24963,20310,11210,33636,22423
E05010712,Moreton West,2,24835.5,23335,25310,15636,26138,19642.5,14272.5,27308,20790.25
E05010713,New Mills,1,23307,19226,19154,11819,26625,20099,28305,29630,28967.5
E05010714,Northleach,2,17700,25335.5,28085.5,27660.5,32291.5,23841,3571.5,868.5,2220
E05010715,St Michael's,2,22755.5,20890.5,20408.5,25885,23576.5,12169.5,32148.5,9548.5,20848.5
E05010717,Siddington & Cerney Rural,1,24432,25186,28188,26181,31840,24782,6105,8369,7237
E05010718,South Cerney Village,2,25367,26521,27739,21229,28221,25185,4365.5,27064.5,15715
E05010719,Stow,1,22927,21363,23194,15980,27540,22056,10657,18569,14613
E05010721,Tetbury East & Rural,1,31032,29518,25886,27702,32332,29302,15062,31975,23518.5
E05010722,Tetbury Town,2,27043.5,20238.5,25238,25572.5,30317,25942.5,12929.5,27898.5,20414
E05010723,Tetbury with Upton,2,19737.5,17997.5,19838.5,16520,23628.5,23025,10170,19638.5,14904.25
E05010724,The Ampneys & Hampton,2,19381.5,27312.5,28606.5,28609,32050,28566.5,2398,1501,1949.5
E05010725,The Beeches,2,24503.5,21033.5,21409.5,17538,24581,22247.5,26060,30664.5,28362.25
E05010726,The Rissingtons,2,23040,29219,30916.5,29086.5,30757,25990.5,1091.5,17499.5,9295.5
E05010727,Watermoor,3,17955.67,14690.333333333334,16208.333333333334,13261.666666666666,16423.333333333332,18379.666666666668,25862.666666666668,21255.666666666668,23559.17
E05010728,Adwick le Street & Carcroft,11,5857.09,7013.181818181818,5764.818181818182,3538.4545454545455,5056.363636363636,6515.181818181818,16566.363636363636,19098.272727272728,17832.32
E05010729,Armthorpe,10,14108.8,15112.9,12774.9,10605.5,9222.3,13959.2,17741.4,26962.4,22351.9
E05010730,Balby South,6,9298.83,9720.5,8075.833333333333,6589.833333333333,8079.166666666667,7816.333333333333,25229.166666666668,16809.833333333332,21019.5
E05010731,Bentley,12,8663.75,9324,8118.416666666667,8050.833333333333,7795.25,6215.75,24069.75,11443.75,17756.75
E05010732,Bessacarr,10,20027.3,18109.4,17776.4,18570.5,16976.9,14529.9,21033.1,26880.9,23957
E05010733,Conisbrough,10,7279.3,8562.7,6208.8,6424.5,6435.7,6090.5,18029.6,18759.4,18394.5
E05010734,Edenthorpe & Kirk Sandall,7,21399.29,21306.285714285714,18872.714285714286,20315.428571428572,16908.714285714286,17642.571428571428,16428.428571428572,26111,21269.71
E05010735,Edlington & Warmsworth,8,9885.62,11192.75,9446.25,8621.5,8694.75,6246.875,16666.5,17896.125,17281.31
E05010736,Finningley,11,23196.09,22943,22131.18181818182,22811.454545454544,19521.636363636364,20568.81818181818,10676.636363636364,29213.636363636364,19945.14
E05010737,Hatfield,11,13131.09,15148.90909090909,14178.272727272728,11761.181818181818,10806.545454545454,10261.272727272728,9592.454545454546,22966,16279.23
E05010738,Hexthorpe & Balby North,8,3013.25,4318.875,3584.75,2108,4530.5,1995.75,24430.625,6834.625,15632.62
E05010739,Mexborough,10,5387.2,6214.6,4416.1,5074.8,5700.1,5698.6,16422.7,13486.4,14954.55
E05010740,Norton & Askern,10,10627,14894,11532.5,9664.4,11954.3,9109.4,5359.5,18526.6,11943.05
E05010741,Roman Ridge,7,18800.43,18648.714285714286,16155.42857142857,16545.571428571428,13805,11731.57142857143,28760.14285714286,22350,25555.07
E05010742,Rossington & Bawtry,11,13662.55,14833.454545454546,12448,12652.636363636364,10430.181818181818,11426.09090909091,11774.545454545454,24173.81818181818,17974.18
E05010743,Sprotbrough,7,21354.86,23775,21215.428571428572,20644,19729.428571428572,16996.714285714286,11858,20456.285714285714,16157.14
E05010744,Stainforth & Barnby Dun,6,8375.83,9520.333333333334,8389.333333333334,7193.166666666667,8342.166666666666,9038.5,4336.833333333333,21352.833333333332,12844.83
E05010745,Thorne & Moorends,11,7184.91,9088.636363636364,7495.181818181818,5437.454545454545,7586.454545454545,8844.09090909091,4825,22480.545454545456,13652.77
E05010746,Tickhill & Wadsworth,8,21741.75,22456.375,20683.125,24680.75,16672.75,16706.625,14211.625,21454.125,17832.88
E05010747,Town,14,5941,7256.785714285715,7012.285714285715,5638.071428571428,8333.642857142857,3822.5714285714284,22107.714285714286,4380.785714285715,13244.25
E05010748,Wheatley Hills & Intake,11,9094.36,7758.454545454545,8239.272727272728,6940.909090909091,9204.272727272728,7247.909090909091,25228.909090909092,22806.727272727272,24017.82
E05010755,Blunsdon and Highworth,8,20881.38,21296.375,19848.5,16639.25,23814.125,24598.5,7473.5,22056.5,14765
E05010756,Haydon Wick,7,27758.71,26345.14285714286,24213,19522.14285714286,23440.14285714286,29017.14285714286,28453.714285714286,28222.85714285714,28338.29
E05010757,Penhill and Upper Stratton,9,11558.78,11046.222222222223,9850.555555555555,6780.333333333333,11717,12757.444444444445,18415.11111111111,23985.777777777777,21200.44
E05010758,Admirals and Cawston,6,24893,21045.666666666668,22558.666666666668,21926.833333333332,20740.833333333332,21313.333333333332,21937.833333333332,30841.166666666668,26389.5
E05010759,Dunsmore,5,23672,25710.8,24355,24970.2,23124.6,24283.2,10461.2,14770,12615.6
E05010760,Wolston and the Lawfords,5,19161.6,20116,19503.2,14995.2,20193,20146,7550.6,20671.2,14110.9
E05010781,Chadlington and Churchill,1,16643,23068,20029,27643,26477,22993,1444,3286,2365
E05010782,Charlbury and Finstock,3,25594.67,26888.333333333332,24993.666666666668,24256.333333333332,29078,28119.333333333332,6461.333333333333,19734.666666666668,13098
E05010783,"Hailey, Minster Lovell and Leafield",3,26197.33,26793.333333333332,27339.333333333332,23775,31057,28864,6936.666666666667,17701.333333333332,12319
E05010784,Abbey,5,6813,12824.4,10220,7750.4,5258.4,4041.2,11862.8,7576.2,9719.5
E05010785,Birchwood,6,10813.33,11298.5,9720.166666666666,8289.833333333334,8048.166666666667,12251.666666666666,10050.5,29193.666666666668,19622.08
E05010786,Boultham,5,16635.8,20955.6,24213.4,10548.4,11278.2,12804.8,12945,14362,13653.5
E05010787,Carholme,6,16273,22860,23384.5,20195.5,11082.666666666666,9141.833333333334,10945.333333333334,7716.166666666667,9330.75
E05010788,Castle,4,7923.75,9535.5,7849,8727.25,6622.75,6478.5,9646.25,19540,14593.12
E05010789,Glebe,6,10149,11265.5,10453.333333333334,7322,6916.5,11930.5,10870.833333333334,27140.333333333332,19005.58
E05010790,Hartsholme,6,18574.5,19520.833333333332,16248.666666666666,13115.166666666666,13208,20348.666666666668,13260.666666666666,29261.166666666668,21260.92
E05010791,Minster,5,12602.8,13949,13141.6,13311.2,10879,8288.2,16094.6,21334.4,18714.5
E05010792,Moorland,5,8625,10095.6,7645.8,6346.8,8051.2,6740.6,10713.4,22446.2,16579.8
E05010793,Park,6,6224.67,10693.833333333334,12289,4587,6125.5,4005.5,12393.833333333334,4104.333333333333,8249.08
E05010794,Witham,6,19214,18867.5,17525.833333333332,13841.5,13777,20398.166666666668,16500.333333333332,28322,22411.17
E05010795,Byfleet and West Byfleet,7,24721.43,24165.285714285714,25890.85714285714,22613.428571428572,24152.285714285714,19638.571428571428,15516.285714285714,15514.285714285714,15515.29
E05010796,Canalside,5,14759.8,13001.4,17330,12907.2,19136.6,15091.8,7536.8,18174.4,12855.6
E05010797,Goldsworth Park,7,21362.29,17251.85714285714,20327,19341.14285714286,19348.14285714286,20043.428571428572,16813.285714285714,28060.85714285714,22437.07
E05010798,Heathlands,7,29311,28276,29598.285714285714,29751.428571428572,28262.571428571428,22771.14285714286,17660.285714285714,21917.85714285714,19789.07
E05010799,Hoe Valley,5,17411,15152.4,18149,16306.8,17998.4,9467.8,16164.8,25023,20593.9
E05010800,Horsell,7,29846.86,27688.714285714286,27632.428571428572,30754.285714285714,26837.714285714286,25965.285714285714,26346.85714285714,23474.285714285714,24910.57
E05010801,Knaphill,6,23910.5,21459,23700.666666666668,24599.5,22052.666666666668,13623.5,19910.166666666668,22433.333333333332,21171.75
E05010802,Mount Hermon,7,27701.14,25916.428571428572,26811.14285714286,28979.285714285714,25951.571428571428,20933.428571428572,24229.285714285714,16128.42857142857,20178.86
E05010803,Pyrford,5,27051.8,26404.2,27562.6,27744,27220.2,25917.2,12458.4,26679,19568.7
E05010804,St John's,6,25545.5,22663.833333333332,25061.166666666668,26390.333333333332,23481.5,18503,22077,22217.666666666668,22147.33
E05010805,Barnack,2,26230,27574,28122.5,29826.5,28805,29881,6029.5,11452.5,8741
E05010806,Bretton,6,7908.33,7503.666666666667,7297.666666666667,4353.666666666667,10291.666666666666,8494.5,11920,28217.5,20068.75
E05010807,Central,7,5705.57,5230,9390,3317.1428571428573,11071.57142857143,4185.142857142857,13088.142857142857,7249,10168.57
E05010808,Dogsthorpe,6,4902.5,3678.6666666666665,5384.333333333333,2711.3333333333335,8318.333333333334,5417.333333333333,9726.833333333334,27823.833333333332,18775.33
E05010809,East,7,4791.14,3679.714285714286,6096.571428571428,2979.714285714286,8378,8341.285714285714,9612.142857142857,18844.428571428572,14228.29
E05010810,"Eye, Thorney and Newborough",6,15328.83,17343,17138.333333333332,14088.166666666666,18986.833333333332,18215.166666666668,3058.5,21730,12394.25
E05010811,Fletton and Stanground,7,12539,11809.57142857143,12328.285714285714,10274.142857142857,12303.42857142857,10026.285714285714,17702.571428571428,19452.14285714286,18577.36
E05010812,Fletton and Woodston,5,15153.8,13117.2,15290.4,14657.6,15552.6,12753,11679.8,19889,15784.4
E05010813,Glinton and Castor,4,25782,28239.75,25987.25,24804.5,25107.25,25040.5,9348,17802,13575
E05010814,Gunthorpe,6,19391.83,19481.166666666668,18058.5,14729.833333333334,16695,19103.833333333332,12403.5,29172.833333333332,20788.17
E05010815,Hampton Vale,5,17128.6,14331.6,18026.6,16776.4,16477.2,14885,7487.8,31356.8,19422.3
E05010816,Hargate and Hempsted,5,21094.4,16275.6,22427.6,19608.2,19735.6,16499.2,11890.4,29554.8,20722.6
E05010817,North,5,2538.8,2023.2,3883,894.4,7841.6,4273.6,8177.8,13791.8,10984.8
E05010818,Orton Longueville,7,6889.57,7113.285714285715,7590.857142857143,5268.428571428572,6850.285714285715,7880,6333.714285714285,24092.14285714286,15212.93
E05010819,Orton Waterville,5,22052.8,19888,19645.4,21183.4,20459.2,25326.2,11837.2,28942.6,20389.9
E05010820,Park,5,8812.2,7046.6,10327.4,4880.8,14944.4,9949,16391.6,11790.6,14091.1
E05010821,Paston and Walton,7,6818.71,6698.857142857143,7279.714285714285,5108,8732.142857142857,6393.142857142857,8533.42857142857,22841.571428571428,15687.5
E05010822,Ravensthorpe,7,9344.14,8570.285714285714,10522.57142857143,8117.571428571428,9411,8096.428571428572,11041.142857142857,23801.428571428572,17421.29
E05010823,Stanground South,7,16387.71,14163.857142857143,17229.285714285714,14819.42857142857,15720.42857142857,15708.285714285714,9645.285714285714,27411,18528.14
E05010824,Werrington,6,20207.67,19045.666666666668,18359,17211.5,18922.166666666668,22235.166666666668,9877.5,28497.666666666668,19187.58
E05010825,West,4,20115.75,18126.75,18108.5,18589.5,18330,19422.75,10581.5,28492,19536.75
E05010826,Wittering,2,20973,23511.5,25719.5,24088.5,20260,25603.5,2112.5,21120.5,11616.5
E05010827,Berechurch,7,11059.29,11002.42857142857,10245,8192.42857142857,9428.42857142857,8844,17454.714285714286,26857,22155.86
E05010828,Castle,6,14089.5,14288,15450.166666666666,18387.5,13279.833333333334,4292,24257.333333333332,13147,18702.17
E05010829,Greenstead,9,8383,9713.333333333334,11773.444444444445,4835.222222222223,7262.444444444444,5586.333333333333,12453.777777777777,22861.777777777777,17657.78
E05010830,Highwoods,7,18925.57,16983.14285714286,16635.428571428572,20174,14168.57142857143,17409.14285714286,15111.857142857143,27012.285714285714,21062.07
E05010831,Lexden and Braiswick,5,26767.8,25383.2,23996.6,26787,23626.4,24691.8,16446.8,25398.6,20922.7
E05010832,Marks Tey and Layer,6,20966.67,24633.166666666668,23585.5,20311.833333333332,20270,22930.666666666668,4814.333333333333,18401.333333333332,11607.83
E05010833,Mersea and Pyefleet,7,21516,24339.285714285714,22253.428571428572,17600.14285714286,21235,24319,7533.857142857143,16858.428571428572,12196.14
E05010834,Mile End,9,23018.67,20218.666666666668,24037.666666666668,27446.88888888889,18822.555555555555,11106,18675.333333333332,22837.88888888889,20756.61
E05010835,New Town and Christ Church,9,16902.56,16536.88888888889,18227.555555555555,19725.333333333332,17084.11111111111,11304.333333333334,24976,7866.666666666667,16421.33
E05010836,Old Heath and The Hythe,7,11612,12646.42857142857,12707.57142857143,10930,10109.857142857143,8826.142857142857,9901.285714285714,22117.14285714286,16009.21
E05010837,Prettygate,8,25584.12,23767.125,22564.5,22750,19773.5,22824.5,25159.875,24546.75,24853.31
E05010838,Rural North,7,21712,26088.85714285714,26507.714285714286,24261.428571428572,25442.14285714286,26036.714285714286,5771.714285714285,5888.571428571428,5830.14
E05010839,St Anne's and St John's,7,17582,17509.571428571428,15495.857142857143,13802.57142857143,12676,15999.42857142857,20531.428571428572,25366.85714285714,22949.14
E05010840,Shrub End,7,15434.57,12461.285714285714,14335.57142857143,15090.857142857143,11369.857142857143,13270.42857142857,18045.14285714286,30315.85714285714,24180.5
E05010841,Stanway,5,21823.2,20064.6,19981,18618.8,18244.2,17702.4,17862,24886,21374
